Weeklyearnings,female,age,agesquared,dropout,hsgrad,somecoll,collgrad,collplus
900,1,25,625,0,0,0,1,0
900,1,25,625,0,0,0,0,1
900,1,38,1444,0,0,1,0,0
900,0,32,1024,0,0,0,0,1
900,0,36,1296,0,0,1,0,0
900,0,57,3249,0,0,1,0,0
903,0,39,1521,0,1,0,0,0
903,1,57,3249,0,0,0,1,0
903,0,25,625,0,0,0,1,0
903,0,23,529,0,0,0,1,0
903,0,33,1089,0,0,0,1,0
903.84,0,49,2401,0,1,0,0,0
903.84,0,38,1444,0,0,0,0,1
903.84,1,29,841,0,0,0,0,1
903.84,1,36,1296,0,0,0,1,0
903.84,0,28,784,0,0,1,0,0
903.84,1,48,2304,0,1,0,0,0
903.84,1,46,2116,0,0,0,0,1
903.84,0,48,2304,0,1,0,0,0
903.84,0,26,676,0,0,0,1,0
903.84,0,25,625,0,0,0,0,1
903.84,0,55,3025,0,1,0,0,0
903.84,0,24,576,0,0,0,0,1
903.84,0,27,729,0,0,0,1,0
903.84,1,45,2025,0,0,1,0,0
903.84,1,37,1369,0,0,0,1,0
903.84,0,30,900,0,0,0,0,1
903.84,0,43,1849,0,1,0,0,0
903.84,1,36,1296,0,0,1,0,0
903.84,0,50,2500,0,0,1,0,0
903.84,0,46,2116,0,1,0,0,0
903.84,1,63,3969,0,0,0,0,1
904,0,41,1681,0,1,0,0,0
904.2,0,30,900,0,1,0,0,0
905.13,0,51,2601,0,0,1,0,0
905.4,0,26,676,0,0,1,0,0
908,0,44,1936,0,1,0,0,0
908,0,43,1849,0,1,0,0,0
908,0,44,1936,0,1,0,0,0
908,0,53,2809,0,1,0,0,0
908.65,1,42,1764,0,0,1,0,0
909,0,59,3481,0,1,0,0,0
909.6,1,37,1369,0,1,0,0,0
910,0,37,1369,0,0,1,0,0
910,0,51,2601,0,0,1,0,0
910,0,34,1156,1,0,0,0,0
910,0,21,441,0,1,0,0,0
910,1,37,1369,0,1,0,0,0
910,1,46,2116,0,0,0,1,0
910,1,38,1444,0,0,1,0,0
910.3,0,40,1600,0,0,1,0,0
911,1,29,841,0,0,0,0,1
911.07,1,33,1089,0,0,0,1,0
911.53,1,31,961,0,0,0,0,1
912,1,27,729,0,0,0,0,1
912.9,1,54,2916,0,0,0,1,0
913,1,48,2304,0,0,1,0,0
913,1,47,2209,0,0,1,0,0
913,1,39,1521,0,1,0,0,0
913.46,1,48,2304,0,0,1,0,0
913.46,1,38,1444,0,0,1,0,0
913.46,0,44,1936,0,0,0,1,0
914,0,28,784,0,0,1,0,0
915.75,0,43,1849,0,0,1,0,0
916.4,1,37,1369,0,0,1,0,0
916.66,1,39,1521,0,0,0,0,1
917,0,56,3136,0,1,0,0,0
919.61,0,38,1444,0,1,0,0,0
920,0,52,2704,0,0,0,1,0
920,1,40,1600,0,0,1,0,0
920,0,55,3025,0,1,0,0,0
920,0,44,1936,0,1,0,0,0
920,0,47,2209,0,1,0,0,0
920,0,44,1936,0,1,0,0,0
920,1,53,2809,0,0,0,0,1
920,0,49,2401,0,0,0,1,0
920,1,40,1600,0,0,0,1,0
920,0,32,1024,0,0,0,1,0
920,1,31,961,0,1,0,0,0
920,0,31,961,0,0,0,1,0
920,0,46,2116,0,0,1,0,0
920,1,35,1225,0,0,0,0,1
920,0,48,2304,0,1,0,0,0
920,0,34,1156,0,1,0,0,0
920,0,55,3025,0,1,0,0,0
920.4,1,53,2809,0,0,1,0,0
920.4,0,46,2116,0,0,1,0,0
921,0,52,2704,0,0,1,0,0
921,0,37,1369,0,1,0,0,0
921.05,1,46,2116,0,0,0,1,0
921.05,0,59,3481,0,1,0,0,0
921.05,0,55,3025,0,0,0,0,1
922.4,0,57,3249,0,0,0,1,0
923,1,34,1156,0,0,0,1,0
923,0,44,1936,0,1,0,0,0
923,0,29,841,0,0,0,1,0
923,1,52,2704,0,0,1,0,0
923,0,61,3721,0,1,0,0,0
923,0,35,1225,0,0,0,1,0
923,1,30,900,0,0,0,1,0
923,0,44,1936,0,0,0,0,1
923,0,51,2601,0,0,0,0,1
923,0,38,1444,0,1,0,0,0
923,1,38,1444,0,0,0,1,0
923,1,44,1936,0,1,0,0,0
923,0,29,841,0,0,1,0,0
923,1,35,1225,0,0,0,1,0
923,0,40,1600,0,0,1,0,0
923,0,54,2916,0,0,0,0,1
923,1,27,729,0,0,0,1,0
923,0,33,1089,0,0,0,1,0
923,0,55,3025,0,0,0,0,1
923,1,55,3025,0,0,1,0,0
923,0,60,3600,0,0,1,0,0
923,0,37,1369,0,0,0,1,0
923,0,53,2809,0,1,0,0,0
923,1,33,1089,0,0,0,1,0
923.07,0,54,2916,0,0,0,0,1
923.07,1,38,1444,0,1,0,0,0
923.07,0,29,841,0,0,0,1,0
923.07,1,52,2704,0,0,1,0,0
923.07,0,45,2025,0,0,0,1,0
923.07,0,34,1156,0,0,0,1,0
923.07,0,50,2500,0,0,0,0,1
923.07,0,48,2304,0,0,0,0,1
923.07,0,44,1936,0,0,1,0,0
923.07,0,36,1296,0,0,0,1,0
923.07,0,51,2601,0,0,1,0,0
923.07,0,33,1089,0,1,0,0,0
923.07,0,41,1681,0,0,0,0,1
923.07,0,53,2809,0,0,0,1,0
923.07,0,28,784,0,0,1,0,0
923.07,1,49,2401,0,0,0,0,1
923.07,0,43,1849,0,1,0,0,0
923.07,0,46,2116,0,1,0,0,0
923.07,1,41,1681,0,1,0,0,0
923.07,1,23,529,0,0,0,1,0
923.07,1,41,1681,0,0,0,0,1
923.07,0,53,2809,0,0,1,0,0
923.07,1,48,2304,0,0,0,1,0
923.07,0,47,2209,0,0,0,1,0
923.07,0,49,2401,0,0,0,0,1
923.07,0,27,729,0,0,1,0,0
923.07,0,26,676,0,0,0,1,0
923.07,1,23,529,0,0,0,1,0
923.07,0,59,3481,0,0,1,0,0
923.07,0,44,1936,0,0,0,0,1
923.07,0,27,729,0,0,0,0,1
923.07,1,41,1681,0,1,0,0,0
923.07,0,53,2809,0,0,1,0,0
923.07,1,47,2209,0,0,0,1,0
923.07,0,46,2116,0,0,0,0,1
923.07,0,37,1369,0,0,0,0,1
923.07,1,51,2601,0,0,0,1,0
923.07,1,30,900,0,0,0,1,0
923.07,0,40,1600,0,0,0,0,1
923.07,0,58,3364,0,0,0,0,1
923.07,1,51,2601,0,0,1,0,0
923.07,0,31,961,0,0,0,1,0
923.07,0,29,841,0,0,0,1,0
923.07,0,40,1600,0,0,1,0,0
923.07,0,38,1444,0,0,0,1,0
923.07,0,43,1849,0,1,0,0,0
923.07,0,38,1444,0,0,0,0,1
923.07,0,39,1521,0,0,0,1,0
923.07,0,59,3481,0,1,0,0,0
923.07,0,31,961,0,0,0,1,0
923.07,0,37,1369,0,0,0,0,1
923.07,0,52,2704,0,0,1,0,0
923.07,0,42,1764,0,0,0,1,0
923.07,0,41,1681,0,1,0,0,0
923.07,1,44,1936,0,0,0,1,0
923.07,0,35,1225,0,0,0,1,0
923.07,1,39,1521,0,0,0,0,1
923.07,0,31,961,0,0,0,1,0
923.07,1,32,1024,0,0,0,1,0
923.07,1,53,2809,0,1,0,0,0
923.07,1,43,1849,0,1,0,0,0
923.07,0,40,1600,0,0,0,1,0
923.07,0,31,961,0,0,0,1,0
923.07,0,56,3136,0,0,0,1,0
923.07,0,52,2704,0,0,0,0,1
923.56,0,45,2025,1,0,0,0,0
924,0,41,1681,0,0,1,0,0
924.03,1,52,2704,0,0,0,1,0
925,0,28,784,0,0,0,1,0
928,0,32,1024,0,1,0,0,0
928,0,43,1849,0,1,0,0,0
928,1,30,900,0,0,0,0,1
928.57,1,31,961,0,0,0,0,1
930,0,39,1521,0,0,0,1,0
930,0,26,676,0,0,1,0,0
930.8,0,45,2025,0,0,0,1,0
931.6,0,37,1369,0,1,0,0,0
931.6,0,38,1444,0,0,1,0,0
932.69,1,38,1444,0,0,0,1,0
934,1,30,900,0,0,0,1,0
934.38,1,39,1521,0,0,0,0,1
934.6,1,53,2809,0,1,0,0,0
934.61,1,41,1681,0,1,0,0,0
934.61,0,40,1600,0,1,0,0,0
935,0,49,2401,0,0,1,0,0
935,0,58,3364,0,0,0,0,1
935,0,47,2209,1,0,0,0,0
935,0,41,1681,0,1,0,0,0
936,0,36,1296,0,0,1,0,0
936,0,49,2401,0,1,0,0,0
936,1,47,2209,0,0,0,1,0
937.5,1,27,729,0,0,0,1,0
938.4,0,53,2809,0,1,0,0,0
940,0,46,2116,1,0,0,0,0
941.2,0,29,841,0,0,1,0,0
942,0,59,3481,0,0,0,0,1
942,0,44,1936,0,0,0,1,0
942,1,35,1225,0,0,0,1,0
942,0,57,3249,0,1,0,0,0
942,1,32,1024,0,0,0,1,0
942,1,25,625,0,0,0,1,0
942,1,34,1156,0,0,1,0,0
942,1,36,1296,0,0,0,1,0
942,0,44,1936,0,1,0,0,0
942.3,0,43,1849,0,1,0,0,0
942.3,1,35,1225,0,0,0,1,0
942.3,1,45,2025,0,0,0,1,0
942.3,0,47,2209,0,1,0,0,0
942.3,1,30,900,0,0,0,0,1
942.3,0,34,1156,0,0,0,1,0
942.3,0,55,3025,0,0,0,1,0
942.3,0,39,1521,0,0,0,0,1
942.3,0,54,2916,0,0,0,1,0
942.3,1,47,2209,0,0,0,0,1
942.3,1,26,676,0,0,0,0,1
942.3,0,54,2916,0,0,0,1,0
942.5,0,29,841,0,1,0,0,0
943.15,0,52,2704,0,0,1,0,0
943.2,0,39,1521,0,1,0,0,0
943.5,0,22,484,0,0,1,0,0
943.6,0,42,1764,0,0,0,0,1
944,0,59,3481,1,0,0,0,0
944.74,0,52,2704,0,0,1,0,0
944.74,0,48,2304,0,0,1,0,0
944.76,0,39,1521,0,0,1,0,0
945,1,28,784,0,0,0,1,0
945,0,36,1296,0,1,0,0,0
945,1,36,1296,0,1,0,0,0
946.4,0,39,1521,1,0,0,0,0
947.36,1,24,576,0,0,0,0,1
948,0,42,1764,0,0,1,0,0
948,0,39,1521,0,1,0,0,0
949,0,42,1764,0,0,1,0,0
949.5,1,52,2704,0,0,1,0,0
950,0,47,2209,0,0,0,1,0
950,0,62,3844,1,0,0,0,0
950,0,37,1369,0,0,1,0,0
950,0,44,1936,0,1,0,0,0
950,1,53,2809,0,0,0,1,0
950,0,37,1369,0,0,1,0,0
950,1,28,784,0,0,0,0,1
950,0,55,3025,0,0,1,0,0
950,0,52,2704,0,0,1,0,0
950,0,39,1521,0,0,1,0,0
950,0,28,784,0,0,1,0,0
950,1,35,1225,0,1,0,0,0
950,1,61,3721,0,0,0,1,0
950,0,27,729,0,1,0,0,0
950,0,29,841,0,0,0,0,1
950,0,39,1521,0,0,1,0,0
950,0,54,2916,0,1,0,0,0
950,0,48,2304,1,0,0,0,0
950,0,50,2500,0,0,1,0,0
950.76,0,52,2704,0,0,0,0,1
951.5,0,51,2601,0,0,0,1,0
951.92,0,52,2704,0,0,0,1,0
951.92,1,51,2601,0,1,0,0,0
951.92,1,28,784,0,0,1,0,0
953.2,0,36,1296,0,1,0,0,0
956,1,47,2209,0,0,0,1,0
956,1,36,1296,0,0,0,1,0
956,1,53,2809,0,0,0,1,0
958.8,1,41,1681,0,0,0,0,1
960,0,44,1936,0,0,0,1,0
960,0,57,3249,0,0,0,0,1
960,0,39,1521,0,1,0,0,0
960,0,51,2601,0,0,0,1,0
960,0,50,2500,0,1,0,0,0
960,0,27,729,0,0,0,1,0
960,1,51,2601,0,1,0,0,0
960,1,45,2025,0,1,0,0,0
960,0,56,3136,0,0,0,1,0
960,1,40,1600,0,0,0,0,1
960.5,1,38,1444,0,0,0,1,0
960.67,0,56,3136,0,0,0,0,1
961,1,26,676,0,0,0,0,1
961,0,61,3721,0,1,0,0,0
961,0,30,900,0,0,0,0,1
961,0,31,961,0,0,0,1,0
961,0,43,1849,0,0,0,1,0
961,0,50,2500,0,0,1,0,0
961,0,34,1156,0,0,0,1,0
961,0,39,1521,0,0,0,1,0
961,0,43,1849,0,0,1,0,0
961,0,42,1764,0,0,0,1,0
961,0,50,2500,0,0,0,1,0
961,0,61,3721,0,1,0,0,0
961,1,33,1089,0,1,0,0,0
961,0,61,3721,0,1,0,0,0
961,0,55,3025,0,1,0,0,0
961,0,25,625,0,0,1,0,0
961,0,58,3364,0,0,0,0,1
961,1,25,625,0,0,1,0,0
961,0,29,841,0,1,0,0,0
961,0,27,729,0,0,0,1,0
961,0,60,3600,0,1,0,0,0
961,0,48,2304,0,0,0,1,0
961,1,24,576,0,0,0,1,0
961,0,47,2209,0,0,1,0,0
961,0,41,1681,0,0,1,0,0
961,0,30,900,0,0,0,1,0
961,0,46,2116,0,0,0,0,1
961,0,30,900,0,1,0,0,0
961,0,56,3136,0,1,0,0,0
961,0,58,3364,0,0,0,1,0
961.5,0,33,1089,0,0,0,1,0
961.53,0,50,2500,0,0,0,1,0
961.53,1,26,676,0,0,0,1,0
961.53,1,62,3844,0,0,0,0,1
961.53,0,29,841,0,0,0,1,0
961.53,0,28,784,0,0,1,0,0
961.53,0,49,2401,0,0,0,1,0
961.53,0,21,441,0,1,0,0,0
961.53,1,44,1936,0,0,1,0,0
961.53,0,37,1369,0,0,0,0,1
961.53,1,38,1444,0,0,0,0,1
961.53,0,43,1849,0,1,0,0,0
961.53,1,49,2401,0,0,0,1,0
961.53,1,39,1521,0,0,1,0,0
961.53,1,56,3136,0,0,0,0,1
961.53,1,27,729,0,0,0,0,1
961.53,0,59,3481,0,1,0,0,0
961.53,0,38,1444,0,0,1,0,0
961.53,0,37,1369,0,1,0,0,0
961.53,1,44,1936,0,1,0,0,0
961.53,0,29,841,1,0,0,0,0
961.53,0,51,2601,0,1,0,0,0
961.53,0,35,1225,0,1,0,0,0
961.53,0,44,1936,0,0,1,0,0
961.53,1,51,2601,0,0,0,0,1
961.53,0,48,2304,0,1,0,0,0
961.53,1,27,729,0,0,1,0,0
961.53,0,61,3721,0,1,0,0,0
961.53,0,53,2809,0,0,1,0,0
961.53,0,36,1296,0,1,0,0,0
961.53,0,42,1764,0,0,1,0,0
961.53,1,30,900,0,0,1,0,0
961.53,0,48,2304,0,0,0,0,1
961.53,0,57,3249,1,0,0,0,0
961.53,0,51,2601,0,0,0,1,0
961.53,0,37,1369,0,0,0,1,0
961.53,0,65,4225,0,0,0,1,0
961.53,0,55,3025,0,0,1,0,0
961.53,0,30,900,0,0,1,0,0
961.53,0,41,1681,0,0,1,0,0
961.53,1,62,3844,0,0,0,0,1
961.53,0,38,1444,0,0,0,0,1
961.53,0,37,1369,0,0,0,0,1
961.53,0,30,900,0,0,0,1,0
961.53,0,46,2116,0,0,0,0,1
961.53,1,41,1681,0,1,0,0,0
961.53,1,31,961,0,0,0,1,0
961.53,0,47,2209,0,0,0,1,0
961.53,0,46,2116,0,0,1,0,0
961.53,1,31,961,0,0,0,0,1
961.53,1,34,1156,0,0,0,1,0
961.53,0,31,961,0,0,0,1,0
961.53,1,46,2116,0,0,1,0,0
961.53,0,58,3364,0,1,0,0,0
961.53,0,60,3600,0,0,0,1,0
961.53,0,61,3721,0,0,0,0,1
961.53,1,43,1849,0,0,0,0,1
961.53,1,43,1849,0,0,0,1,0
961.53,0,43,1849,0,0,0,1,0
961.53,0,37,1369,0,1,0,0,0
961.53,0,49,2401,0,0,1,0,0
961.53,0,52,2704,0,0,0,1,0
961.53,0,29,841,0,0,0,1,0
961.53,0,58,3364,0,0,1,0,0
961.53,0,42,1764,0,0,0,1,0
961.53,0,29,841,0,0,1,0,0
961.53,0,52,2704,0,0,1,0,0
961.53,0,29,841,0,0,0,1,0
961.53,0,28,784,0,0,0,0,1
961.53,0,42,1764,0,0,0,0,1
961.53,1,23,529,0,0,0,1,0
961.53,0,46,2116,0,0,0,0,1
961.53,1,58,3364,0,0,0,0,1
961.53,1,34,1156,0,0,0,0,1
961.53,0,38,1444,0,0,1,0,0
961.53,1,33,1089,0,1,0,0,0
961.53,1,38,1444,0,0,1,0,0
961.53,1,26,676,0,0,0,1,0
961.53,1,47,2209,0,0,1,0,0
961.53,0,48,2304,0,0,0,1,0
961.53,0,42,1764,0,0,0,0,1
961.53,0,31,961,0,1,0,0,0
961.53,0,40,1600,0,0,1,0,0
961.53,0,51,2601,0,1,0,0,0
961.53,0,42,1764,0,0,0,1,0
961.53,0,60,3600,0,0,0,1,0
961.53,1,40,1600,0,0,1,0,0
961.53,0,42,1764,0,0,1,0,0
961.53,1,40,1600,0,0,0,1,0
961.53,0,43,1849,0,0,0,1,0
961.53,1,46,2116,0,0,1,0,0
961.53,0,45,2025,0,0,0,1,0
961.53,1,42,1764,0,0,0,1,0
961.53,1,36,1296,0,0,0,1,0
961.53,1,37,1369,0,0,0,1,0
961.53,0,40,1600,0,0,1,0,0
961.53,1,30,900,0,0,0,0,1
961.53,0,46,2116,0,0,1,0,0
961.53,1,56,3136,0,0,1,0,0
961.53,0,43,1849,0,0,0,1,0
961.53,1,34,1156,0,0,0,1,0
961.53,1,35,1225,0,0,0,0,1
961.53,0,20,400,0,0,1,0,0
961.53,1,44,1936,0,0,0,0,1
961.53,1,54,2916,0,0,0,1,0
961.53,0,25,625,0,0,1,0,0
961.53,1,35,1225,0,0,1,0,0
961.6,1,61,3721,0,0,1,0,0
961.6,1,55,3025,0,0,1,0,0
962,1,35,1225,0,0,0,1,0
965,1,38,1444,0,0,0,0,1
966.4,0,31,961,0,0,1,0,0
968,0,55,3025,1,0,0,0,0
968.5,0,38,1444,0,1,0,0,0
969,0,42,1764,0,1,0,0,0
969,0,42,1764,0,1,0,0,0
969.23,0,55,3025,0,0,1,0,0
969.23,1,42,1764,0,0,0,1,0
969.23,0,53,2809,0,0,0,1,0
969.23,0,31,961,0,1,0,0,0
969.23,0,54,2916,0,0,0,1,0
969.23,0,37,1369,0,1,0,0,0
969.23,0,36,1296,0,0,0,0,1
971.25,0,58,3364,1,0,0,0,0
972,1,31,961,0,0,0,0,1
972,1,43,1849,0,0,0,0,1
972,0,43,1849,0,1,0,0,0
972.22,1,46,2116,0,0,0,0,1
972.22,1,47,2209,0,0,0,0,1
974.4,0,26,676,0,1,0,0,0
974.5,0,44,1936,0,0,0,0,1
975,1,36,1296,0,0,0,0,1
975,0,34,1156,0,0,1,0,0
975,0,39,1521,0,0,1,0,0
975,0,47,2209,1,0,0,0,0
975,0,55,3025,0,1,0,0,0
975,1,33,1089,0,0,0,1,0
977.2,1,55,3025,0,0,1,0,0
977.27,1,33,1089,0,0,0,0,1
977.27,1,57,3249,0,0,0,1,0
979.2,1,27,729,0,1,0,0,0
980,0,32,1024,0,0,1,0,0
980,1,48,2304,0,0,0,1,0
980,0,41,1681,0,1,0,0,0
980,1,28,784,0,1,0,0,0
980,0,53,2809,0,1,0,0,0
980,1,53,2809,0,0,0,1,0
980,0,48,2304,0,1,0,0,0
980,1,38,1444,0,0,0,0,1
980,1,48,2304,0,0,0,0,1
980,1,51,2601,0,0,0,1,0
980.39,0,44,1936,0,1,0,0,0
980.76,0,52,2704,0,0,0,0,1
980.76,1,36,1296,0,0,0,1,0
980.76,1,46,2116,0,0,0,1,0
980.76,1,33,1089,0,0,1,0,0
980.76,1,43,1849,0,1,0,0,0
980.76,0,39,1521,0,0,1,0,0
980.76,1,48,2304,0,0,0,1,0
980.76,0,52,2704,0,1,0,0,0
980.76,1,55,3025,0,0,0,1,0
980.76,0,25,625,0,0,0,1,0
980.76,0,57,3249,0,1,0,0,0
980.76,1,42,1764,0,0,0,0,1
980.76,0,37,1369,0,0,1,0,0
982.8,1,44,1936,0,1,0,0,0
983.92,1,34,1156,0,0,0,1,0
984.25,0,35,1225,1,0,0,0,0
984.4,1,48,2304,0,0,0,1,0
988,1,46,2116,0,0,0,1,0
988,0,36,1296,0,1,0,0,0
988,0,48,2304,0,1,0,0,0
989,1,50,2500,0,0,0,1,0
990,0,49,2401,1,0,0,0,0
990,0,33,1089,0,0,0,1,0
990,0,36,1296,0,1,0,0,0
990,0,52,2704,0,0,0,0,1
990,0,50,2500,0,0,1,0,0
990,0,28,784,0,1,0,0,0
990,1,25,625,0,0,1,0,0
992,1,41,1681,0,0,0,1,0
992,0,36,1296,0,0,1,0,0
992,1,63,3969,0,0,0,1,0
992.3,1,62,3844,0,0,0,0,1
992.3,1,23,529,0,0,0,1,0
994,1,51,2601,0,1,0,0,0
994,1,51,2601,0,1,0,0,0
996,1,43,1849,0,0,1,0,0
997.5,0,22,484,0,0,1,0,0
998.2,0,37,1369,0,0,0,1,0
1000,0,51,2601,0,0,0,1,0
1000,0,52,2704,0,0,0,0,1
1000,1,50,2500,0,0,0,0,1
1000,0,29,841,0,0,0,1,0
1000,0,24,576,0,0,0,1,0
1000,1,41,1681,0,0,0,1,0
1000,0,41,1681,0,0,1,0,0
1000,0,35,1225,0,0,1,0,0
1000,1,38,1444,0,0,0,1,0
1000,0,30,900,0,0,1,0,0
1000,0,58,3364,0,1,0,0,0
1000,0,63,3969,0,1,0,0,0
1000,0,60,3600,0,0,0,0,1
1000,1,39,1521,0,0,0,0,1
1000,0,55,3025,0,0,0,1,0
1000,0,30,900,0,0,1,0,0
1000,0,52,2704,0,0,0,0,1
1000,0,39,1521,0,0,0,0,1
1000,0,51,2601,0,0,0,1,0
1000,0,47,2209,0,0,0,1,0
1000,0,50,2500,0,0,0,0,1
1000,0,51,2601,0,0,0,0,1
1000,0,35,1225,0,0,0,0,1
1000,0,42,1764,0,1,0,0,0
1000,0,33,1089,0,0,0,0,1
1000,1,43,1849,0,0,0,0,1
1000,0,53,2809,0,1,0,0,0
1000,1,52,2704,0,0,0,0,1
1000,0,19,361,0,0,1,0,0
1000,1,54,2916,0,0,0,0,1
1000,0,54,2916,0,0,0,0,1
1000,0,45,2025,0,1,0,0,0
1000,0,28,784,0,0,1,0,0
1000,0,44,1936,0,0,1,0,0
1000,0,43,1849,0,0,1,0,0
1000,1,48,2304,0,0,0,0,1
1000,1,48,2304,0,0,0,0,1
1000,1,36,1296,0,0,1,0,0
1000,0,49,2401,0,0,0,1,0
1000,0,45,2025,0,0,0,0,1
1000,0,32,1024,0,0,1,0,0
1000,1,46,2116,0,0,0,0,1
1000,0,39,1521,0,0,0,0,1
1000,0,43,1849,0,1,0,0,0
1000,0,47,2209,0,1,0,0,0
1000,0,57,3249,0,0,0,1,0
1000,0,19,361,1,0,0,0,0
1000,1,42,1764,0,0,1,0,0
1000,0,29,841,0,0,0,1,0
1000,1,47,2209,0,0,0,0,1
1000,0,39,1521,0,1,0,0,0
1000,0,61,3721,0,0,1,0,0
1000,0,44,1936,0,1,0,0,0
1000,1,48,2304,0,0,0,0,1
1000,0,50,2500,0,0,0,1,0
1000,0,37,1369,0,0,1,0,0
1000,1,45,2025,0,0,1,0,0
1000,0,41,1681,0,1,0,0,0
1000,1,41,1681,0,1,0,0,0
1000,1,39,1521,0,0,1,0,0
1000,0,54,2916,0,0,1,0,0
1000,1,29,841,0,0,0,1,0
1000,0,37,1369,1,0,0,0,0
1000,1,43,1849,0,0,0,0,1
1000,0,48,2304,0,0,1,0,0
1000,1,48,2304,0,0,1,0,0
1000,0,33,1089,0,1,0,0,0
1000,0,38,1444,0,0,1,0,0
1000,0,36,1296,0,1,0,0,0
1000,0,34,1156,0,0,0,1,0
1000,1,48,2304,0,1,0,0,0
1000,1,38,1444,0,0,0,1,0
1000,1,28,784,0,0,0,1,0
1000,1,41,1681,0,1,0,0,0
1000,0,31,961,0,0,1,0,0
1000,0,29,841,0,0,0,1,0
1000,0,55,3025,0,1,0,0,0
1000,0,48,2304,0,1,0,0,0
1000,0,37,1369,0,1,0,0,0
1000,0,49,2401,0,1,0,0,0
1000,1,39,1521,0,0,1,0,0
1000,0,42,1764,0,1,0,0,0
1000,0,31,961,0,0,0,0,1
1000,1,49,2401,0,1,0,0,0
1000,0,31,961,0,1,0,0,0
1000,0,36,1296,0,0,0,1,0
1000,0,42,1764,0,0,0,1,0
1000,0,29,841,0,0,1,0,0
1000,0,59,3481,0,0,0,0,1
1000,1,36,1296,0,0,0,1,0
1000,0,53,2809,0,0,1,0,0
1000,0,42,1764,0,0,1,0,0
1000,1,41,1681,0,0,1,0,0
1000,0,33,1089,0,0,1,0,0
1000,1,37,1369,0,0,0,1,0
1000,0,41,1681,0,1,0,0,0
1000,0,32,1024,0,0,1,0,0
1000,1,38,1444,0,0,0,0,1
1000,1,43,1849,0,0,1,0,0
1000,1,59,3481,0,0,0,0,1
1000,0,42,1764,0,0,0,1,0
1000,0,50,2500,0,0,0,1,0
1000,1,45,2025,0,1,0,0,0
1000,0,43,1849,0,1,0,0,0
1000,1,46,2116,0,0,0,1,0
1000,0,57,3249,0,0,0,0,1
1000,1,38,1444,0,1,0,0,0
1000,1,60,3600,0,0,0,0,1
1000,0,33,1089,0,1,0,0,0
1000,1,24,576,0,0,1,0,0
1000,1,52,2704,0,0,0,0,1
1000,1,36,1296,0,0,0,1,0
1000,1,27,729,0,0,0,1,0
1000,0,47,2209,0,0,0,1,0
1000,0,35,1225,0,0,0,0,1
1000,0,27,729,0,0,1,0,0
1000,1,46,2116,0,0,0,0,1
1000,0,27,729,0,1,0,0,0
1000,0,44,1936,0,1,0,0,0
1000,0,41,1681,0,0,1,0,0
1000,1,36,1296,0,0,0,0,1
1000,0,54,2916,0,0,0,1,0
1000,0,37,1369,0,0,1,0,0
1000,0,38,1444,0,0,0,1,0
1000,0,43,1849,0,0,1,0,0
1000,0,37,1369,0,1,0,0,0
1000,0,41,1681,0,0,0,0,1
1000,1,32,1024,0,0,0,1,0
1000,0,37,1369,0,1,0,0,0
1000,0,32,1024,0,1,0,0,0
1000,0,37,1369,0,1,0,0,0
1000,0,55,3025,0,0,0,1,0
1000,1,45,2025,0,0,0,0,1
1000,0,55,3025,0,0,0,1,0
1000,0,27,729,0,1,0,0,0
1000,0,41,1681,0,1,0,0,0
1000,0,34,1156,0,1,0,0,0
1000,0,51,2601,0,0,0,1,0
1000,0,37,1369,0,1,0,0,0
1000,0,55,3025,0,0,0,0,1
1000,0,47,2209,0,0,0,1,0
1000,0,27,729,0,0,1,0,0
1000,1,36,1296,0,0,0,1,0
1000,1,42,1764,0,0,0,1,0
1000,1,45,2025,0,1,0,0,0
1000,1,47,2209,0,0,0,1,0
1000,0,48,2304,0,0,0,1,0
1000,0,34,1156,0,0,0,1,0
1000,0,44,1936,0,0,0,1,0
1000,0,48,2304,0,0,0,0,1
1000,1,58,3364,0,0,0,0,1
1000,0,25,625,0,1,0,0,0
1000,1,35,1225,0,0,1,0,0
1000,1,44,1936,0,1,0,0,0
1000,0,30,900,1,0,0,0,0
1000,0,20,400,1,0,0,0,0
1000,0,26,676,0,0,0,1,0
1000,0,34,1156,0,0,0,1,0
1000,0,41,1681,0,0,0,0,1
1000,0,27,729,0,0,0,1,0
1000,0,60,3600,0,0,1,0,0
1000,0,54,2916,0,0,1,0,0
1000,0,51,2601,0,0,1,0,0
1000,0,30,900,0,0,0,0,1
1000,1,27,729,0,0,0,0,1
1000,0,34,1156,0,0,0,1,0
1000,0,45,2025,0,0,0,1,0
1000,0,50,2500,0,0,0,0,1
1000,0,40,1600,0,0,0,1,0
1000,0,55,3025,0,0,1,0,0
1000,1,42,1764,0,0,1,0,0
1000,0,35,1225,0,0,1,0,0
1000,0,40,1600,0,0,0,1,0
1000,0,38,1444,0,1,0,0,0
1000,0,61,3721,0,0,1,0,0
1000,0,63,3969,0,1,0,0,0
1000,1,41,1681,0,0,1,0,0
1000,1,38,1444,0,0,0,1,0
1000,0,40,1600,0,0,0,0,1
1001.08,0,43,1849,0,1,0,0,0
1002,0,37,1369,0,0,0,1,0
1002.5,0,52,2704,0,0,1,0,0
1007.61,1,43,1849,0,0,0,0,1
1007.95,0,25,625,0,1,0,0,0
1008,0,54,2916,0,0,1,0,0
1009.61,1,40,1600,0,0,1,0,0
1009.61,1,54,2916,0,0,0,1,0
